FILENAME	CLIENT  OPERATOR	SENDER	RECIPIENT	STATUS DESCRIPTION	RECEIVED DATE	RECEIVED TIME	FILE TYPE	FILE SIZE  (BYTES)	TOTAL RECORD COUNT	REJECTED RECORD COUNT	MERGED RECORD COUNT	PARKED RECORD COUNT	FINAL RECORD COUNT	ORIGINAL CHARGE (TAP CURRENCY)	ORIGINAL CHARGE  (LOCAL CURRENCY)	ORIGINAL REJECTED CHARGE  (TAP CURRENCY)	ORIGINAL REJECTED CHARGE  (LOCAL CURRENCY)	CALCULATED CHARGE  (TAP CURRENCY)	CALCULATED CHARGE  (LOCAL CURRENCY)	MERGED CHARGES (TAP CURRENCY)	MERGED CHARGES  (LOCAL CURRENCY)	FINAL CHARGE  (TAP CURRENCY)	FINAL CHARGE  (LOCAL CURRENCY)	TAX  (TAP CURRENCY)	TAX  (LOCAL CURRENCY)	TAX REJECT  (TAP CURRENCY)	TAX REJECT  (LOCAL CURRENCY)	FINAL PROCESSED DATE	FINAL PROCESSED TIME	ERROR DESCRIPTION	TAP/RAP FILENAME	FILE  CURRENCY	LOCAL  CURRENCY	FIRST CALL DATE	FIRST CALL TIME	LAST CALL DATE	LAST CALL TIME
CDUSASGUSAUD55513	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	18:42:02	TI	7258507	25000	0	0	0	25000	941.82153	941.82153	0	0	0	0	0	0	941.83555	941.83555	0	0	0	0	2-Apr-17	18:46:07	-	-	USD	USD	2-Apr-17	0:53:43	2-Apr-17	12:52:46
CDUSASGUSAUD55511	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	18:42:02	TI	7259536	25000	0	0	0	25000	823.39883	823.39883	0	0	0	0	0	0	823.41251	823.41251	0	0	0	0	2-Apr-17	18:46:09	-	-	USD	USD	2-Apr-17	0:56:16	2-Apr-17	12:53:56
CDUSASGUSAUD55509	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	18:42:02	TI	7254882	25000	0	0	0	25000	751.68184	751.68184	0	0	0	0	0	0	751.69552	751.69552	0	0	0	0	2-Apr-17	18:46:18	-	-	USD	USD	2-Apr-17	0:54:49	2-Apr-17	12:54:33
CDUSASGUSAUD55507	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	18:42:02	TI	7266282	25000	0	0	0	25000	981.08901	981.08901	0	0	0	0	0	0	981.10348	981.10348	0	0	0	0	2-Apr-17	18:46:20	-	-	USD	USD	2-Apr-17	0:54:02	2-Apr-17	12:53:47
CDUSASGUSAUD55526	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	18:42:02	TI	7263496	25000	0	0	0	25000	686.04857	686.04857	0	0	0	0	0	0	686.06293	686.06293	0	0	0	0	2-Apr-17	18:45:20	-	-	USD	USD	2-Apr-17	0:54:35	2-Apr-17	12:55:22
CDUSASGUSAUD55525	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	18:42:02	TI	7261310	25000	0	0	0	25000	770.68383	770.68383	0	0	0	0	0	0	770.69764	770.69764	0	0	0	0	2-Apr-17	18:45:12	-	-	USD	USD	2-Apr-17	1:00:43	2-Apr-17	12:54:45
CDUSASGUSAUD55524	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	18:42:02	TI	7264501	25000	0	0	0	25000	720.17854	720.17854	0	0	0	0	0	0	720.19212	720.19212	0	0	0	0	2-Apr-17	18:45:25	-	-	USD	USD	2-Apr-17	0:55:54	2-Apr-17	12:54:45
CDUSASGUSAUD55523	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	18:42:02	TI	7268942	25000	0	0	0	25000	616.36825	616.36825	0	0	0	0	0	0	616.38241	616.38241	0	0	0	0	2-Apr-17	18:45:27	-	-	USD	USD	2-Apr-17	0:57:51	2-Apr-17	12:53:45
CDUSASGUSAUD55522	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	18:42:02	TI	7263185	25000	0	0	0	25000	784.85749	784.85749	0	0	0	0	0	0	784.87166	784.87166	0	0	0	0	2-Apr-17	18:48:26	-	-	USD	USD	2-Apr-17	0:57:21	2-Apr-17	12:56:24
CDUSASGUSAUD55520	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	18:42:02	TI	7259123	25000	0	0	0	25000	727.02952	727.02952	0	0	0	0	0	0	727.04309	727.04309	0	0	0	0	2-Apr-17	18:48:25	-	-	USD	USD	2-Apr-17	0:55:23	2-Apr-17	12:55:41
CDUSASGUSAUD55521	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	18:42:02	TI	7264380	25000	0	0	0	25000	721.09376	721.09376	0	0	0	0	0	0	721.10787	721.10787	0	0	0	0	2-Apr-17	18:48:26	-	-	USD	USD	2-Apr-17	1:00:43	2-Apr-17	12:54:10
CDUSASGUSAUD55519	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	18:42:02	TI	7259179	25000	0	0	0	25000	869.32292	869.32292	0	0	0	0	0	0	869.33716	869.33716	0	0	0	0	2-Apr-17	18:48:26	-	-	USD	USD	2-Apr-17	0:56:59	2-Apr-17	12:53:58
CDUSASGUSAUD55518	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	18:42:03	TI	7261186	25000	0	0	0	25000	933.8995	933.8995	0	0	0	0	0	0	933.91364	933.91364	0	0	0	0	2-Apr-17	18:49:58	-	-	USD	USD	2-Apr-17	0:53:38	2-Apr-17	12:54:34
CDUSASGUSAUD55517	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	18:42:03	TI	7261596	25000	0	0	0	25000	948.75938	948.75938	0	0	0	0	0	0	948.773	948.773	0	0	0	0	2-Apr-17	18:50:06	-	-	USD	USD	2-Apr-17	0:53:18	2-Apr-17	12:54:37
CDUSASGUSAUD55516	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	18:42:03	TI	7261650	25000	0	0	0	25000	665.47009	665.47009	0	0	0	0	0	0	665.48422	665.48422	0	0	0	0	2-Apr-17	18:50:14	-	-	USD	USD	2-Apr-17	0:54:51	2-Apr-17	12:54:23
CDUSASGUSAUD55376	USAUD	USASG	USAUD	File Pushed Successfully	1-Apr-17	12:37:01	TI	7239601	25000	0	0	0	25000	"1,022.55"	"1,022.55"	0	0	0	0	0	0	"1,022.56"	"1,022.56"	0	0	0	0	1-Apr-17	12:40:47	-	-	USD	USD	31-Mar-17	18:54:20	1-Apr-17	6:53:16
CDUSASGUSAUD55375	USAUD	USASG	USAUD	File Pushed Successfully	1-Apr-17	12:37:01	TI	7250158	25000	0	0	0	25000	826.99682	826.99682	0	0	0	0	0	0	827.01075	827.01075	0	0	0	0	1-Apr-17	12:40:48	-	-	USD	USD	31-Mar-17	18:54:45	1-Apr-17	6:54:52
CDUSASGUSAUD55372	USAUD	USASG	USAUD	File Pushed Successfully	1-Apr-17	12:37:01	TI	7247316	25000	0	0	0	25000	830.26784	830.26784	0	0	0	0	0	0	830.28245	830.28245	0	0	0	0	1-Apr-17	12:41:11	-	-	USD	USD	31-Mar-17	18:54:29	1-Apr-17	6:55:25
CDUSASGUSAUD55374	USAUD	USASG	USAUD	File Pushed Successfully	1-Apr-17	12:37:01	TI	7234605	24999	0	0	0	24999	845.12456	845.12456	0	0	0	0	0	0	845.1387	845.1387	0	0	0	0	1-Apr-17	12:40:51	-	-	USD	USD	31-Mar-17	18:53:16	1-Apr-17	6:54:23
CDUSASGUSAUD55373	USAUD	USASG	USAUD	File Pushed Successfully	1-Apr-17	12:37:01	TI	7236007	25000	0	0	0	25000	918.49567	918.49567	0	0	0	0	0	0	918.51025	918.51025	0	0	0	0	1-Apr-17	12:41:11	-	-	USD	USD	31-Mar-17	18:55:26	1-Apr-17	6:54:16
CDUSASGUSAUD55371	USAUD	USASG	USAUD	File Pushed Successfully	1-Apr-17	12:37:01	TI	7236969	25000	0	0	0	25000	904.48971	904.48971	0	0	0	0	0	0	904.50566	904.50566	0	0	0	0	1-Apr-17	12:41:24	-	-	USD	USD	31-Mar-17	18:55:25	1-Apr-17	6:55:23
CDUSASGUSAUD55370	USAUD	USASG	USAUD	File Pushed Successfully	1-Apr-17	12:37:01	TI	7239096	25000	0	0	0	25000	799.20982	799.20982	0	0	0	0	0	0	799.22372	799.22372	0	0	0	0	1-Apr-17	12:41:19	-	-	USD	USD	31-Mar-17	18:53:44	1-Apr-17	6:55:44
CDUSASGUSAUD55369	USAUD	USASG	USAUD	File Pushed Successfully	1-Apr-17	12:37:02	TI	7241142	25000	0	0	0	25000	870.84625	870.84625	0	0	0	0	0	0	870.8608	870.8608	0	0	0	0	1-Apr-17	12:41:34	-	-	USD	USD	31-Mar-17	18:53:00	1-Apr-17	6:54:06
CDUSASGUSAUD55377	USAUD	USASG	USAUD	File Pushed Successfully	1-Apr-17	12:37:02	TI	7220713	25000	0	0	0	25000	801.80296	801.80296	0	0	0	0	0	0	801.81873	801.81873	0	0	0	0	1-Apr-17	12:41:56	-	-	USD	USD	31-Mar-17	18:54:02	1-Apr-17	6:53:53
CDUSASGUSAUD55528	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	19:07:01	TI	7234435	25000	0	0	0	25000	838.79719	838.79719	0	0	0	0	0	0	838.81069	838.81069	0	0	0	0	2-Apr-17	19:10:36	-	-	USD	USD	2-Apr-17	0:56:46	2-Apr-17	12:56:38
CDUSASGUSAUD55506	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	17:37:02	TI	7253461	25000	0	0	0	25000	832.71405	832.71405	0	0	0	0	0	0	832.72768	832.72768	0	0	0	0	2-Apr-17	17:41:22	-	-	USD	USD	2-Apr-17	0:55:48	2-Apr-17	12:54:07
CDUSASGUSAUD55514	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	18:42:03	TI	7266947	25000	0	0	0	25000	962.33967	962.33967	0	0	0	0	0	0	962.35386	962.35386	0	0	0	0	2-Apr-17	18:50:46	-	-	USD	USD	2-Apr-17	0:58:40	2-Apr-17	12:55:24
CDUSASGUSAUD55515	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	18:42:03	TI	7266152	25000	0	0	0	25000	787.27688	787.27688	0	0	0	0	0	0	787.28968	787.28968	0	0	0	0	2-Apr-17	18:50:45	-	-	USD	USD	2-Apr-17	0:53:10	2-Apr-17	12:54:56
CDUSASGUSAUD55527	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	18:42:03	TI	7235508	25000	0	0	0	25000	816.83664	816.83664	0	0	0	0	0	0	816.85055	816.85055	0	0	0	0	2-Apr-17	18:51:06	-	-	USD	USD	2-Apr-17	0:53:35	2-Apr-17	12:54:50
CDUSASGUSAUD55502	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	12:37:01	TI	7219705	25000	0	0	0	25000	"1,067.49"	"1,067.49"	0	0	0	0	0	0	"1,067.51"	"1,067.51"	0	0	0	0	2-Apr-17	12:41:16	-	-	USD	USD	1-Apr-17	18:56:13	2-Apr-17	6:52:38
CDUSASGUSAUD55501	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	12:37:01	TI	7231948	25000	0	0	0	25000	867.56192	867.56192	0	0	0	0	0	0	867.57616	867.57616	0	0	0	0	2-Apr-17	12:41:34	-	-	USD	USD	1-Apr-17	18:54:12	2-Apr-17	6:54:05
CDUSASGUSAUD55500	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	12:37:01	TI	7218854	25000	0	0	0	25000	970.94572	970.94572	0	0	0	0	0	0	970.96014	970.96014	0	0	0	0	2-Apr-17	12:41:39	-	-	USD	USD	1-Apr-17	18:56:43	2-Apr-17	6:51:47
CDUSASGUSAUD55499	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	12:37:01	TI	7221137	25000	0	0	0	25000	"1,070.07"	"1,070.07"	0	0	0	0	0	0	"1,070.09"	"1,070.09"	0	0	0	0	2-Apr-17	12:42:02	-	-	USD	USD	1-Apr-17	18:53:53	2-Apr-17	6:51:06
CDUSASGUSAUD55498	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	12:37:01	TI	7230027	25000	0	0	0	25000	876.86646	876.86646	0	0	0	0	0	0	876.88097	876.88097	0	0	0	0	2-Apr-17	12:42:06	-	-	USD	USD	1-Apr-17	18:56:28	2-Apr-17	6:54:10
CDUSASGUSAUD55497	USAUD	USASG	USAUD	File Pushed Successfully	2-Apr-17	12:37:02	TI	7221046	25000	0	0	0	25000	"1,016.24"	"1,016.24"	0	0	0	0	0	0	"1,016.25"	"1,016.25"	0	0	0	0	2-Apr-17	12:42:13	-	-	USD	USD	1-Apr-17	18:53:59	2-Apr-17	6:53:23
CDUSASGUSAUD55230	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	7:12:09	TI	7235196	25000	0	0	0	25000	877.7987	877.7987	0	0	0	0	0	0	877.81384	877.81384	0	0	0	0	31-Mar-17	7:14:17	-	-	USD	USD	30-Mar-17	12:52:51	31-Mar-17	0:52:37
CDUSASGUSAUD55227	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	7:12:09	TI	7242926	25000	0	0	0	25000	925.39129	925.39129	0	0	0	0	0	0	925.4058	925.4058	0	0	0	0	31-Mar-17	7:14:44	-	-	USD	USD	30-Mar-17	12:57:15	31-Mar-17	0:51:10
CDUSASGUSAUD55228	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	7:12:09	TI	7252444	25000	0	0	0	25000	756.64361	756.64361	0	0	0	0	0	0	756.65779	756.65779	0	0	0	0	31-Mar-17	7:14:32	-	-	USD	USD	30-Mar-17	12:56:52	31-Mar-17	0:51:55
CDUSASGUSAUD55232	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	7:12:09	TI	7233776	25000	0	0	0	25000	976.67599	976.67599	0	0	0	0	0	0	976.69015	976.69015	0	0	0	0	31-Mar-17	7:15:06	-	-	USD	USD	30-Mar-17	12:54:18	31-Mar-17	0:49:49
CDUSASGUSAUD55233	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	7:12:09	TI	7221077	25000	0	0	0	25000	988.09662	988.09662	0	0	0	0	0	0	988.11184	988.11184	0	0	0	0	31-Mar-17	7:15:16	-	-	USD	USD	30-Mar-17	12:52:51	31-Mar-17	0:47:45
CDUSASGUSAUD55229	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	7:12:09	TI	7238647	24999	0	0	0	24999	808.37767	808.37767	0	0	0	0	0	0	808.39162	808.39162	0	0	0	0	31-Mar-17	7:14:30	-	-	USD	USD	30-Mar-17	12:54:25	31-Mar-17	0:50:30
CDUSASGUSAUD55234	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	7:12:09	TI	7233124	25000	0	0	0	25000	"1,050.17"	"1,050.17"	0	0	0	0	0	0	"1,050.19"	"1,050.19"	0	0	0	0	31-Mar-17	7:15:18	-	-	USD	USD	30-Mar-17	12:53:16	31-Mar-17	0:54:41
CDUSASGUSAUD55235	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	12:07:02	TI	7234350	25000	0	0	0	25000	880.5597	880.5597	0	0	0	0	0	0	880.57363	880.57363	0	0	0	0	31-Mar-17	12:12:46	-	-	USD	USD	30-Mar-17	12:59:11	31-Mar-17	6:55:00
CDUSAW6USAUD03724	USAUD	USAW6	USAUD	File Pushed Successfully	31-Mar-17	0:22:02	TI	32648775	100000	1	0	0	99999	"4,469.13"	"4,469.13"	0	0	0	0	0	0	"4,469.13"	"4,469.13"	0	0	0	0	31-Mar-17	8:49:23	Threshold_Check: 1 Number Of Cdr'S Rejected	RCUSAUDUSAW600212	USD	USD	19-Mar-17	11:01:02	29-Mar-17	19:33:30
CDUSASGUSAUD55244	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	13:42:03	TI	4604311	15901	0	0	0	15901	394.70341	394.70341	0	0	0	0	0	0	394.7133	394.7133	0	0	0	0	31-Mar-17	13:44:18	-	-	USD	USD	30-Mar-17	18:55:36	31-Mar-17	6:55:14
CDUSASGUSAUD55208	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	6:07:02	TI	7238682	25000	0	0	0	25000	733.4463	733.4463	0	0	0	0	0	0	733.461	733.461	0	0	0	0	31-Mar-17	6:09:51	-	-	USD	USD	30-Mar-17	6:55:24	31-Mar-17	0:52:04
CDUSASGUSAUD55242	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	12:37:01	TI	7264605	25000	0	0	0	25000	719.78082	719.78082	0	0	0	0	0	0	719.79611	719.79611	0	0	0	0	31-Mar-17	12:40:56	-	-	USD	USD	30-Mar-17	18:54:30	31-Mar-17	6:54:54
CDUSASGUSAUD55241	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	12:37:01	TI	7258202	25000	0	0	0	25000	689.61123	689.61123	0	0	0	0	0	0	689.62579	689.62579	0	0	0	0	31-Mar-17	12:41:03	-	-	USD	USD	30-Mar-17	18:54:38	31-Mar-17	6:54:13
CDUSASGUSAUD55240	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	12:37:01	TI	7245353	25000	0	0	0	25000	772.89514	772.89514	0	0	0	0	0	0	772.91026	772.91026	0	0	0	0	31-Mar-17	12:41:17	-	-	USD	USD	30-Mar-17	18:53:52	31-Mar-17	6:55:10
CDUSASGUSAUD55239	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	12:37:01	TI	7256565	25000	0	0	0	25000	713.14734	713.14734	0	0	0	0	0	0	713.16218	713.16218	0	0	0	0	31-Mar-17	12:41:19	-	-	USD	USD	30-Mar-17	18:53:29	31-Mar-17	6:55:24
CDUSASGUSAUD55243	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	12:37:01	TI	7234029	25000	0	0	0	25000	743.01466	743.01466	0	0	0	0	0	0	743.03078	743.03078	0	0	0	0	31-Mar-17	12:41:36	-	-	USD	USD	30-Mar-17	18:52:12	31-Mar-17	6:53:39
CDUSASGUSAUD55237	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	12:37:01	TI	7249423	25000	0	0	0	25000	735.00548	735.00548	0	0	0	0	0	0	735.02034	735.02034	0	0	0	0	31-Mar-17	12:41:35	-	-	USD	USD	30-Mar-17	18:54:47	31-Mar-17	6:55:50
CDUSASGUSAUD55236	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	12:37:01	TI	7248012	25000	0	0	0	25000	681.75556	681.75556	0	0	0	0	0	0	681.77026	681.77026	0	0	0	0	31-Mar-17	12:42:23	-	-	USD	USD	30-Mar-17	18:54:13	31-Mar-17	6:55:33
CDUSASGUSAUD55189	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	1:07:01	TI	7233825	25000	0	0	0	25000	790.29481	790.29481	0	0	0	0	0	0	790.30842	790.30842	0	0	0	0	31-Mar-17	1:09:22	-	-	USD	USD	30-Mar-17	6:57:18	30-Mar-17	18:53:17
CDUSASGUSAUD55188	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	1:07:01	TI	7237556	25000	0	0	0	25000	671.45433	671.45433	0	0	0	0	0	0	671.46789	671.46789	0	0	0	0	31-Mar-17	1:09:57	-	-	USD	USD	30-Mar-17	6:55:07	30-Mar-17	18:54:34
CDUSASGUSAUD55185	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	1:07:01	TI	7229165	25000	0	0	0	25000	816.23414	816.23414	0	0	0	0	0	0	816.24689	816.24689	0	0	0	0	31-Mar-17	1:09:58	-	-	USD	USD	30-Mar-17	6:53:37	30-Mar-17	18:53:03
CDUSASGUSAUD55184	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	1:07:02	TI	7243716	25000	0	0	0	25000	856.65418	856.65418	0	0	0	0	0	0	856.66826	856.66826	0	0	0	0	31-Mar-17	1:09:59	-	-	USD	USD	30-Mar-17	6:57:33	30-Mar-17	18:51:12
CDUSASGUSAUD55175	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	1:07:02	TI	7236677	25000	0	0	0	25000	938.5136	938.5136	0	0	0	0	0	0	938.52737	938.52737	0	0	0	0	31-Mar-17	1:09:58	-	-	USD	USD	30-Mar-17	6:56:32	30-Mar-17	18:52:54
CDUSASGUSAUD55181	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	1:07:02	TI	7246728	25000	0	0	0	25000	689.54201	689.54201	0	0	0	0	0	0	689.55587	689.55587	0	0	0	0	31-Mar-17	1:09:56	-	-	USD	USD	30-Mar-17	6:56:03	30-Mar-17	18:53:50
CDUSASGUSAUD55179	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	1:07:02	TI	7243139	25000	0	0	0	25000	794.60981	794.60981	0	0	0	0	0	0	794.62341	794.62341	0	0	0	0	31-Mar-17	1:09:57	-	-	USD	USD	30-Mar-17	6:58:58	30-Mar-17	18:52:01
CDUSASGUSAUD55187	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	1:07:02	TI	7241006	25000	0	0	0	25000	715.03761	715.03761	0	0	0	0	0	0	715.05126	715.05126	0	0	0	0	31-Mar-17	1:09:56	-	-	USD	USD	30-Mar-17	6:56:06	30-Mar-17	18:54:08
CDUSASGUSAUD55186	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	1:07:02	TI	7238556	25000	0	0	0	25000	813.13767	813.13767	0	0	0	0	0	0	813.15152	813.15152	0	0	0	0	31-Mar-17	1:09:59	-	-	USD	USD	30-Mar-17	6:53:49	30-Mar-17	18:54:12
CDUSASGUSAUD55183	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	1:07:02	TI	7235644	25000	0	0	0	25000	728.6047	728.6047	0	0	0	0	0	0	728.61729	728.61729	0	0	0	0	31-Mar-17	1:09:57	-	-	USD	USD	30-Mar-17	6:55:47	30-Mar-17	18:53:51
CDUSASGUSAUD55177	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	1:07:02	TI	7248662	25000	0	0	0	25000	876.93748	876.93748	0	0	0	0	0	0	876.95071	876.95071	0	0	0	0	31-Mar-17	1:13:35	-	-	USD	USD	30-Mar-17	6:53:52	30-Mar-17	18:53:19
CDUSASGUSAUD55176	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	1:07:02	TI	7240495	25000	0	0	0	25000	884.90376	884.90376	0	0	0	0	0	0	884.91707	884.91707	0	0	0	0	31-Mar-17	1:13:34	-	-	USD	USD	30-Mar-17	7:00:53	30-Mar-17	18:53:33
CDUSASGUSAUD55180	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	1:07:02	TI	7240068	25000	0	0	0	25000	577.12306	577.12306	0	0	0	0	0	0	577.13636	577.13636	0	0	0	0	31-Mar-17	1:13:30	-	-	USD	USD	30-Mar-17	7:00:34	30-Mar-17	18:52:47
CDUSASGUSAUD55182	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	1:07:02	TI	7238975	25000	0	0	0	25000	545.4806	545.4806	0	0	0	0	0	0	545.4947	545.4947	0	0	0	0	31-Mar-17	1:13:30	-	-	USD	USD	30-Mar-17	6:58:22	30-Mar-17	18:54:44
CDUSASGUSAUD55178	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	1:07:02	TI	7238857	24999	0	0	0	24999	979.91101	979.91101	0	0	0	0	0	0	979.92451	979.92451	0	0	0	0	31-Mar-17	1:13:36	-	-	USD	USD	30-Mar-17	6:59:02	30-Mar-17	18:52:58
CDUSAW6USAUD03727	USAUD	USAW6	USAUD	File Pushed Successfully	31-Mar-17	0:02:02	TI	2089435	6385	0	0	0	6385	416.8	416.8	0	0	0	0	0	0	416.8	416.8	0	0	0	0	31-Mar-17	0:03:08	-	-	USD	USD	28-Mar-17	20:04:28	30-Mar-17	2:22:27
CDUSAW6USAUD03725	USAUD	USAW6	USAUD	File Pushed Successfully	31-Mar-17	0:02:02	TI	32650880	100000	0	0	0	100000	"4,823.62"	"4,823.62"	0	0	0	0	0	0	"4,823.62"	"4,823.62"	0	0	0	0	31-Mar-17	0:08:38	-	-	USD	USD	12-Mar-17	16:23:58	29-Mar-17	20:52:54
CDUSAW6USAUD03723	USAUD	USAW6	USAUD	File Pushed Successfully	31-Mar-17	0:02:03	TI	32646224	100000	0	0	0	100000	"4,303.78"	"4,303.78"	0	0	0	0	0	0	"4,303.78"	"4,303.78"	0	0	0	0	31-Mar-17	0:08:41	-	-	USD	USD	21-Mar-17	11:07:50	29-Mar-17	18:32:38
CDUSAW6USAUD03721	USAUD	USAW6	USAUD	File Pushed Successfully	31-Mar-17	0:02:03	TI	32639698	100000	0	0	0	100000	"4,200.91"	"4,200.91"	0	0	0	0	0	0	"4,200.91"	"4,200.91"	0	0	0	0	31-Mar-17	0:08:17	-	-	USD	USD	21-Mar-17	17:09:16	29-Mar-17	16:43:33
CDUSAW6USAUD03722	USAUD	USAW6	USAUD	File Pushed Successfully	31-Mar-17	0:02:03	TI	32640856	100000	0	0	0	100000	"4,186.20"	"4,186.20"	0	0	0	0	0	0	"4,186.20"	"4,186.20"	0	0	0	0	31-Mar-17	0:08:34	-	-	USD	USD	17-Mar-17	7:20:51	29-Mar-17	17:34:23
CDUSAW6USAUD03715	USAUD	USAW6	USAUD	File Pushed Successfully	31-Mar-17	0:02:03	TI	32628285	100000	0	0	0	100000	"3,987.30"	"3,987.30"	0	0	0	0	0	0	"3,987.30"	"3,987.30"	0	0	0	0	31-Mar-17	0:08:00	-	-	USD	USD	9-Mar-17	15:42:21	29-Mar-17	10:56:28
CDUSAW6USAUD03716	USAUD	USAW6	USAUD	File Pushed Successfully	31-Mar-17	0:02:03	TI	32634004	100000	0	0	0	100000	"4,017.33"	"4,017.33"	0	0	0	0	0	0	"4,017.33"	"4,017.33"	0	0	0	0	31-Mar-17	0:08:03	-	-	USD	USD	19-Mar-17	16:26:37	29-Mar-17	11:52:08
CDUSAW6USAUD03726	USAUD	USAW6	USAUD	File Pushed Successfully	31-Mar-17	0:02:03	TI	32659114	100000	0	0	0	100000	"5,345.04"	"5,345.04"	0	0	0	0	0	0	"5,345.04"	"5,345.04"	0	0	0	0	31-Mar-17	0:08:33	-	-	USD	USD	18-Mar-17	16:52:44	29-Mar-17	22:35:11
CDUSAW6USAUD03728	USAUD	USAW6	USAUD	File Pushed Successfully	31-Mar-17	0:02:03	TI	32658039	100000	0	0	0	100000	"6,487.53"	"6,487.53"	0	0	0	0	0	0	"6,487.53"	"6,487.53"	0	0	0	0	31-Mar-17	0:08:42	-	-	USD	USD	21-Mar-17	19:51:53	30-Mar-17	2:03:43
CDUSASGUSAUD55209	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	6:42:11	TI	7241670	25000	0	0	0	25000	"1,343.44"	"1,343.44"	0	0	0	0	0	0	"1,343.45"	"1,343.45"	0	0	0	0	31-Mar-17	6:45:46	-	-	USD	USD	30-Mar-17	12:52:57	31-Mar-17	0:46:11
CDUSASGUSAUD55224	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	6:42:11	TI	7238163	25000	0	0	0	25000	978.75417	978.75417	0	0	0	0	0	0	978.76851	978.76851	0	0	0	0	31-Mar-17	6:45:05	-	-	USD	USD	30-Mar-17	12:54:06	31-Mar-17	0:53:47
CDUSASGUSAUD55225	USAUD	USASG	USAUD	File Pushed Successfully	31-Mar-17	6:42:12	TI	7227769	25000	0	0	0	25000	849.71947	849.71947	0	0	0	0	0	0	849.73455	849.73455	0	0	0	0	31-Mar-17	6:45:09	-	-	USD	USD	30-Mar-17	12:53:11	31-Mar-17	0:51:10
