Document type - Key	G/L Accounts - Key (Not Compounded)	Amount	Company code - Key	Cal. year / month - Key	Document Date - Key	Document Header Text - Key	Asset - Key	Item - Key
Y4	6008001	12.46	0355	07/2017	08/01/2017	GLINCY420170801010202	0355/#	63
Y4	6008001	26790.77	0367	07/2017	08/01/2017	GLINCY420170801010202	0367/#	3
Y4	6008001	1.73	0367	07/2017	08/01/2017	GLINCY420170801010202	0367/#	11
Y4	6008001	3.37	0367	07/2017	08/01/2017	GLINCY420170801010202	0367/#	13
Y4	6008001	1.85	0367	07/2017	08/01/2017	GLINCY420170801010202	0367/#	21
Y4	6008001	942.27	0367	07/2017	08/01/2017	GLINCY420170801010202	0367/#	27
Y4	6008001	3.13	0367	07/2017	08/01/2017	GLINCY420170801010202	0367/#	35
Y4	6008001	154777.47	0367	07/2017	08/01/2017	GLINCY420170801010202	0367/#	47
Y4	6008001	6.55	0367	07/2017	08/01/2017	GLINCY420170801010202	0367/#	55
Y4	6008001	5673.62	0378	07/2017	08/01/2017	GLINCY420170801010202	0378/#	3
Y4	6008001	0.62	0378	07/2017	08/01/2017	GLINCY420170801010202	0378/#	5
Y4	6008001	100.49	0378	07/2017	08/01/2017	GLINCY420170801010202	0378/#	11
Y4	6008001	0.05	0378	07/2017	08/01/2017	GLINCY420170801010202	0378/#	15
Y4	6008001	27405.67	0378	07/2017	08/01/2017	GLINCY420170801010202	0378/#	25
Y4	6008001	0.82	0378	07/2017	08/01/2017	GLINCY420170801010202	0378/#	29
Y4	6008001	42379.27	0385	07/2017	08/01/2017	GLINCY420170801010202	0385/#	3
Y4	6008001	16.35	0385	07/2017	08/01/2017	GLINCY420170801010202	0385/#	11
Y4	6008001	76.5	0385	07/2017	08/01/2017	GLINCY420170801010202	0385/#	15
Y4	6008001	1.16	0385	07/2017	08/01/2017	GLINCY420170801010202	0385/#	23
Y4	6008001	801.69	0385	07/2017	08/01/2017	GLINCY420170801010202	0385/#	29
Y4	6008001	3.75	0385	07/2017	08/01/2017	GLINCY420170801010202	0385/#	37
Y4	6008001	177576.51	0385	07/2017	08/01/2017	GLINCY420170801010202	0385/#	49
Y4	6008001	12.91	0385	07/2017	08/01/2017	GLINCY420170801010202	0385/#	63
Y4	6008001	6057.22	0388	07/2017	08/01/2017	GLINCY420170801010202	0388/#	3
Y4	6008001	0.85	0388	07/2017	08/01/2017	GLINCY420170801010202	0388/#	7
Y4	6008001	0.01	0388	07/2017	08/01/2017	GLINCY420170801010202	0388/#	11
Y4	6008001	100.1	0388	07/2017	08/01/2017	GLINCY420170801010202	0388/#	17
Y4	6008001	0.08	0388	07/2017	08/01/2017	GLINCY420170801010202	0388/#	23
Y4	6008001	43887.6	0388	07/2017	08/01/2017	GLINCY420170801010202	0388/#	33
Y4	6008001	1.08	0388	07/2017	08/01/2017	GLINCY420170801010202	0388/#	41
Y4	6008001	10521.93	0389	07/2017	08/01/2017	GLINCY420170801010202	0389/#	3
Y4	6008001	170.78	0389	07/2017	08/01/2017	GLINCY420170801010202	0389/#	11
Y4	6008001	15.87	0389	07/2017	08/01/2017	GLINCY420170801010202	0389/#	15
Y4	6008001	1.53	0389	07/2017	08/01/2017	GLINCY420170801010202	0389/#	21
Y4	6008001	0.76	0389	07/2017	08/01/2017	GLINCY420170801010202	0389/#	25
Y4	6008001	190.99	0389	07/2017	08/01/2017	GLINCY420170801010202	0389/#	31
Y4	6008001	35332.75	0389	07/2017	08/01/2017	GLINCY420170801010202	0389/#	41
Y4	6008001	22.91	0389	07/2017	08/01/2017	GLINCY420170801010202	0389/#	49
Y4	6008001	17315.17	0392	07/2017	08/01/2017	GLINCY420170801010202	0392/#	3
Y4	6008001	68.23	0392	07/2017	08/01/2017	GLINCY420170801010202	0392/#	11
Y4	6008001	604.97	0392	07/2017	08/01/2017	GLINCY420170801010202	0392/#	15
Y4	6008001	0.82	0392	07/2017	08/01/2017	GLINCY420170801010202	0392/#	27
Y4	6008001	251.76	0392	07/2017	08/01/2017	GLINCY420170801010202	0392/#	31
Y4	6008001	241.58	0392	07/2017	08/01/2017	GLINCY420170801010202	0392/#	39
Y4	6008001	109428.37	0392	07/2017	08/01/2017	GLINCY420170801010202	0392/#	51
Y4	6008001	132.82	0392	07/2017	08/01/2017	GLINCY420170801010202	0392/#	69
Y4	6008001	28293.85	0393	07/2017	08/01/2017	GLINCY420170801010202	0393/#	3
Y4	6008001	6.64	0393	07/2017	08/01/2017	GLINCY420170801010202	0393/#	11
Y4	6008001	216.28	0393	07/2017	08/01/2017	GLINCY420170801010202	0393/#	15
Y4	6008001	1.99	0393	07/2017	08/01/2017	GLINCY420170801010202	0393/#	21
Y4	6008001	91.37	0393	07/2017	08/01/2017	GLINCY420170801010202	0393/#	27
Y4	6008001	64.24	0393	07/2017	08/01/2017	GLINCY420170801010202	0393/#	35
Y4	6008001	56076.01	0393	07/2017	08/01/2017	GLINCY420170801010202	0393/#	47
Y4	6008001	20.12	0393	07/2017	08/01/2017	GLINCY420170801010202	0393/#	59
Y4	6008001	40102.01	0394	07/2017	08/01/2017	GLINCY420170801010202	0394/#	3
Y4	6008001	21.17	0394	07/2017	08/01/2017	GLINCY420170801010202	0394/#	11
Y4	6008001	2754.07	0394	07/2017	08/01/2017	GLINCY420170801010202	0394/#	15
Y4	6008001	1.96	0394	07/2017	08/01/2017	GLINCY420170801010202	0394/#	23
Y4	6008001	817.63	0394	07/2017	08/01/2017	GLINCY420170801010202	0394/#	29
Y4	6008001	271.81	0394	07/2017	08/01/2017	GLINCY420170801010202	0394/#	37
Y4	6008001	135048.86	0394	07/2017	08/01/2017	GLINCY420170801010202	0394/#	53
Y4	6008001	60.43	0394	07/2017	08/01/2017	GLINCY420170801010202	0394/#	67
Y4	6008001	1954.47	0397	07/2017	08/01/2017	GLINCY420170801010202	0397/#	3
Y4	6008001	0.27	0397	07/2017	08/01/2017	GLINCY420170801010202	0397/#	11
Y4	6008001	76.66	0397	07/2017	08/01/2017	GLINCY420170801010202	0397/#	15
Y4	6008001	0.01	0397	07/2017	08/01/2017	GLINCY420170801010202	0397/#	19
Y4	6008001	0.03	0397	07/2017	08/01/2017	GLINCY420170801010202	0397/#	23
Y4	6008001	12.66	0397	07/2017	08/01/2017	GLINCY420170801010202	0397/#	29
Y4	6008001	59978.87	0397	07/2017	08/01/2017	GLINCY420170801010202	0397/#	33
Y4	6008001	0.15	0397	07/2017	08/01/2017	GLINCY420170801010202	0397/#	37
Y4	6008001	223.81	0398	07/2017	08/01/2017	GLINCY420170801010202	0398/#	3
Y4	6008001	5.93	0398	07/2017	08/01/2017	GLINCY420170801010202	0398/#	9
Y4	6008001	4181.5	0398	07/2017	08/01/2017	GLINCY420170801010202	0398/#	15
Y4	6008001	74616.76	0405	07/2017	08/01/2017	GLINCY420170801010202	0405/#	3
Y4	6008001	3.79	0405	07/2017	08/01/2017	GLINCY420170801010202	0405/#	11
Y4	6008001	402.47	0405	07/2017	08/01/2017	GLINCY420170801010202	0405/#	15
Y4	6008001	10677.2	0405	07/2017	08/01/2017	GLINCY420170801010202	0405/#	23
Y4	6008001	212.68	0405	07/2017	08/01/2017	GLINCY420170801010202	0405/#	29
Y4	6008001	5.04	0405	07/2017	08/01/2017	GLINCY420170801010202	0405/#	37
Y4	6008001	180989.86	0405	07/2017	08/01/2017	GLINCY420170801010202	0405/#	49
Y4	6008001	17.01	0405	07/2017	08/01/2017	GLINCY420170801010202	0405/#	61
Y4	6008001	21571.25	0411	07/2017	08/01/2017	GLINCY420170801010202	0411/#	3
Y4	6008001	52.14	0411	07/2017	08/01/2017	GLINCY420170801010202	0411/#	11
Y4	6008001	1.53	0411	07/2017	08/01/2017	GLINCY420170801010202	0411/#	15
Y4	6008001	138.62	0411	07/2017	08/01/2017	GLINCY420170801010202	0411/#	21
Y4	6008001	69.19	0411	07/2017	08/01/2017	GLINCY420170801010202	0411/#	25
Y4	6008001	0.94	0411	07/2017	08/01/2017	GLINCY420170801010202	0411/#	33
Y4	6008001	121580.68	0411	07/2017	08/01/2017	GLINCY420170801010202	0411/#	43
Y4	6008001	9.43	0411	07/2017	08/01/2017	GLINCY420170801010202	0411/#	51
Y4	6008001	169525.45	0416	07/2017	08/01/2017	GLINCY420170801010202	0416/#	3
Y4	6008001	1.72	0416	07/2017	08/01/2017	GLINCY420170801010202	0416/#	11
Y4	6008001	691.32	0416	07/2017	08/01/2017	GLINCY420170801010202	0416/#	15
Y4	6008001	148.26	0416	07/2017	08/01/2017	GLINCY420170801010202	0416/#	23
Y4	6008001	139.99	0416	07/2017	08/01/2017	GLINCY420170801010202	0416/#	29
Y4	6008001	16.95	0416	07/2017	08/01/2017	GLINCY420170801010202	0416/#	37
Y4	6008001	593729.67	0416	07/2017	08/01/2017	GLINCY420170801010202	0416/#	47
Y4	6008001	19.5	0416	07/2017	08/01/2017	GLINCY420170801010202	0416/#	61
Y4	6008001	12681.79	0424	07/2017	08/01/2017	GLINCY420170801010202	0424/#	3
Y4	6008001	1.06	0424	07/2017	08/01/2017	GLINCY420170801010202	0424/#	7
Y4	6008001	78.25	0424	07/2017	08/01/2017	GLINCY420170801010202	0424/#	11
Y4	6008001	1.98	0424	07/2017	08/01/2017	GLINCY420170801010202	0424/#	19
Y4	6008001	498.32	0424	07/2017	08/01/2017	GLINCY420170801010202	0424/#	23
Y4	6008001	2.25	0424	07/2017	08/01/2017	GLINCY420170801010202	0424/#	29
Y4	6008001	77939.68	0424	07/2017	08/01/2017	GLINCY420170801010202	0424/#	37
Y4	6008001	1.06	0424	07/2017	08/01/2017	GLINCY420170801010202	0424/#	47
Y4	6008001	67888.1	0425	07/2017	08/01/2017	GLINCY420170801010202	0425/#	3
Y4	6008001	864.09	0425	07/2017	08/01/2017	GLINCY420170801010202	0425/#	9
Y4	6008001	2.15	0425	07/2017	08/01/2017	GLINCY420170801010202	0425/#	15
Y4	6008001	299.66	0425	07/2017	08/01/2017	GLINCY420170801010202	0425/#	21
Y4	6008001	9.89	0425	07/2017	08/01/2017	GLINCY420170801010202	0425/#	27
Y4	6008001	281455.7	0425	07/2017	08/01/2017	GLINCY420170801010202	0425/#	41
Y4	6008001	1.41	0425	07/2017	08/01/2017	GLINCY420170801010202	0425/#	49
Y4	6008001	37970.89	0434	07/2017	08/01/2017	GLINCY420170801010202	0434/#	3
Y4	6008001	42.4	0434	07/2017	08/01/2017	GLINCY420170801010202	0434/#	11
Y4	6008001	2167.42	0434	07/2017	08/01/2017	GLINCY420170801010202	0434/#	15
Y4	6008001	1.96	0434	07/2017	08/01/2017	GLINCY420170801010202	0434/#	27
Y4	6008001	319.85	0434	07/2017	08/01/2017	GLINCY420170801010202	0434/#	33
Y4	6008001	156.63	0434	07/2017	08/01/2017	GLINCY420170801010202	0434/#	41
Y4	6008001	116621.38	0434	07/2017	08/01/2017	GLINCY420170801010202	0434/#	55
Y4	6008001	26.24	0434	07/2017	08/01/2017	GLINCY420170801010202	0434/#	71
Y4	6008001	26837.96	0438	07/2017	08/01/2017	GLINCY420170801010202	0438/#	3
Y4	6008001	60.66	0438	07/2017	08/01/2017	GLINCY420170801010202	0438/#	11
Y4	6008001	1532.3	0438	07/2017	08/01/2017	GLINCY420170801010202	0438/#	15
Y4	6008001	3.74	0438	07/2017	08/01/2017	GLINCY420170801010202	0438/#	25
Y4	6008001	158.46	0438	07/2017	08/01/2017	GLINCY420170801010202	0438/#	31
Y4	6008001	157.13	0438	07/2017	08/01/2017	GLINCY420170801010202	0438/#	39
Y4	6008001	131863.37	0438	07/2017	08/01/2017	GLINCY420170801010202	0438/#	53
Y4	6008001	62.29	0438	07/2017	08/01/2017	GLINCY420170801010202	0438/#	67
Y4	6008001	147228.54	0444	07/2017	08/01/2017	GLINCY420170801010202	0444/#	3
Y4	6008001	1.43	0444	07/2017	08/01/2017	GLINCY420170801010202	0444/#	11
Y4	6008001	668.41	0444	07/2017	08/01/2017	GLINCY420170801010202	0444/#	15
Y4	6008001	12.15	0444	07/2017	08/01/2017	GLINCY420170801010202	0444/#	25
Y4	6008001	658.3	0444	07/2017	08/01/2017	GLINCY420170801010202	0444/#	31
Y4	6008001	60.62	0444	07/2017	08/01/2017	GLINCY420170801010202	0444/#	39
Y4	6008001	469148.1	0444	07/2017	08/01/2017	GLINCY420170801010202	0444/#	51
Y4	6008001	4.01	0444	07/2017	08/01/2017	GLINCY420170801010202	0444/#	63
Y4	6008001	55338.37	0457	07/2017	08/01/2017	GLINCY420170801010202	0457/#	3
Y4	6008001	253.73	0457	07/2017	08/01/2017	GLINCY420170801010202	0457/#	11
Y4	6008001	898.22	0457	07/2017	08/01/2017	GLINCY420170801010202	0457/#	15
Y4	6008001	1.1	0457	07/2017	08/01/2017	GLINCY420170801010202	0457/#	27
Y4	6008001	281.05	0457	07/2017	08/01/2017	GLINCY420170801010202	0457/#	31
Y4	6008001	322.84	0457	07/2017	08/01/2017	GLINCY420170801010202	0457/#	39
Y4	6008001	258144.96	0457	07/2017	08/01/2017	GLINCY420170801010202	0457/#	51
Y4	6008001	102.6	0457	07/2017	08/01/2017	GLINCY420170801010202	0457/#	65
Y4	6008001	14691.44	0463	07/2017	08/01/2017	GLINCY420170801010202	0463/#	3
Y4	6008001	3.95	0463	07/2017	08/01/2017	GLINCY420170801010202	0463/#	9
Y4	6008001	393.3	0463	07/2017	08/01/2017	GLINCY420170801010202	0463/#	17
Y4	6008001	5.53	0463	07/2017	08/01/2017	GLINCY420170801010202	0463/#	21
Y4	6008001	27084.8	0463	07/2017	08/01/2017	GLINCY420170801010202	0463/#	25
Y4	6008001	0.02	0463	07/2017	08/01/2017	GLINCY420170801010202	0463/#	27
Y4	6008001	56214.55	0466	07/2017	08/01/2017	GLINCY420170801010202	0466/#	3
Y4	6008001	0.95	0466	07/2017	08/01/2017	GLINCY420170801010202	0466/#	11
Y4	6008001	41.36	0466	07/2017	08/01/2017	GLINCY420170801010202	0466/#	19
Y4	6008001	37.14	0466	07/2017	08/01/2017	GLINCY420170801010202	0466/#	23
Y4	6008001	0.39	0466	07/2017	08/01/2017	GLINCY420170801010202	0466/#	31
Y4	6008001	71452.53	0466	07/2017	08/01/2017	GLINCY420170801010202	0466/#	39
Y4	6008001	0.8	0466	07/2017	08/01/2017	GLINCY420170801010202	0466/#	43
Y4	6008001	448179.44	0556	07/2017	08/01/2017	GLINCY420170801010202	0556/#	3
Y4	6008001	55.48	0556	07/2017	08/01/2017	GLINCY420170801010202	0556/#	11
Y4	6008001	316.08	0556	07/2017	08/01/2017	GLINCY420170801010202	0556/#	17
Y4	6008001	5277.61	0556	07/2017	08/01/2017	GLINCY420170801010202	0556/#	29
Y4	6008001	622.26	0556	07/2017	08/01/2017	GLINCY420170801010202	0556/#	33
Y4	6008001	31.96	0556	07/2017	08/01/2017	GLINCY420170801010202	0556/#	41
Y4	6008001	1103827.95	0556	07/2017	08/01/2017	GLINCY420170801010202	0556/#	55
Y4	6008001	23.97	0556	07/2017	08/01/2017	GLINCY420170801010202	0556/#	71
Y4	6008001	29145.89	0561	07/2017	08/01/2017	GLINCY420170801010202	0561/#	3
Y4	6008001	0.04	0561	07/2017	08/01/2017	GLINCY420170801010202	0561/#	11
Y4	6008001	81.08	0561	07/2017	08/01/2017	GLINCY420170801010202	0561/#	15
Y4	6008001	138.81	0561	07/2017	08/01/2017	GLINCY420170801010202	0561/#	21
Y4	6008001	12.66	0561	07/2017	08/01/2017	GLINCY420170801010202	0561/#	25
Y4	6008001	0.08	0561	07/2017	08/01/2017	GLINCY420170801010202	0561/#	31
Y4	6008001	68332.65	0561	07/2017	08/01/2017	GLINCY420170801010202	0561/#	35
Y4	6008001	0.53	0561	07/2017	08/01/2017	GLINCY420170801010202	0561/#	41
Y4	6008001	69423.32	0563	07/2017	08/01/2017	GLINCY420170801010202	0563/#	3
Y4	6008001	27.01	0563	07/2017	08/01/2017	GLINCY420170801010202	0563/#	9
Y4	6008001	6.35	0563	07/2017	08/01/2017	GLINCY420170801010202	0563/#	13
Y4	6008001	243.49	0563	07/2017	08/01/2017	GLINCY420170801010202	0563/#	21
Y4	6008001	82.41	0563	07/2017	08/01/2017	GLINCY420170801010202	0563/#	25
Y4	6008001	3.7	0563	07/2017	08/01/2017	GLINCY420170801010202	0563/#	33
Y4	6008001	84618	0563	07/2017	08/01/2017	GLINCY420170801010202	0563/#	43
Y4	6008001	3.62	0563	07/2017	08/01/2017	GLINCY420170801010202	0563/#	51
Y4	6008001	14966.77	0564	07/2017	08/01/2017	GLINCY420170801010202	0564/#	3
Y4	6008001	83.67	0564	07/2017	08/01/2017	GLINCY420170801010202	0564/#	11
Y4	6008001	337.81	0564	07/2017	08/01/2017	GLINCY420170801010202	0564/#	15
Y4	6008001	99.95	0564	07/2017	08/01/2017	GLINCY420170801010202	0564/#	25
Y4	6008001	55.99	0564	07/2017	08/01/2017	GLINCY420170801010202	0564/#	31
Y4	6008001	65863.06	0564	07/2017	08/01/2017	GLINCY420170801010202	0564/#	43
Y4	6008001	36.32	0564	07/2017	08/01/2017	GLINCY420170801010202	0564/#	55
Y4	6008001	1450.89	0566	07/2017	08/01/2017	GLINCY420170801010202	0566/#	3
Y4	6008001	2.38	0566	07/2017	08/01/2017	GLINCY420170801010202	0566/#	9
Y4	6008001	0.02	0566	07/2017	08/01/2017	GLINCY420170801010202	0566/#	11
Y4	6008001	5982.26	0566	07/2017	08/01/2017	GLINCY420170801010202	0566/#	15
Y4	6008001	0.03	0566	07/2017	08/01/2017	GLINCY420170801010202	0566/#	17
Y4	6008001	100864.48	0568	07/2017	08/01/2017	GLINCY420170801010202	0568/#	3
Y4	6008001	0.04	0568	07/2017	08/01/2017	GLINCY420170801010202	0568/#	11
Y4	6008001	184.8	0568	07/2017	08/01/2017	GLINCY420170801010202	0568/#	15
Y4	6008001	0.1	0568	07/2017	08/01/2017	GLINCY420170801010202	0568/#	29
Y4	6008001	484.86	0568	07/2017	08/01/2017	GLINCY420170801010202	0568/#	35
Y4	6008001	17.36	0568	07/2017	08/01/2017	GLINCY420170801010202	0568/#	43
Y4	6008001	333252.66	0568	07/2017	08/01/2017	GLINCY420170801010202	0568/#	55
Y4	6008001	9.5	0568	07/2017	08/01/2017	GLINCY420170801010202	0568/#	65
Y4	6008001	56381.26	0571	07/2017	08/01/2017	GLINCY420170801010202	0571/#	3
Y4	6008001	18524.42	0571	07/2017	08/01/2017	GLINCY420170801010202	0571/#	11
Y4	6008001	223.47	0571	07/2017	08/01/2017	GLINCY420170801010202	0571/#	15
Y4	6008001	4.69	0571	07/2017	08/01/2017	GLINCY420170801010202	0571/#	25
Y4	6008001	208.47	0571	07/2017	08/01/2017	GLINCY420170801010202	0571/#	29
Y4	6008001	12.93	0571	07/2017	08/01/2017	GLINCY420170801010202	0571/#	37
Y4	6008001	433688.05	0571	07/2017	08/01/2017	GLINCY420170801010202	0571/#	53
Y4	6008001	221.93	0571	07/2017	08/01/2017	GLINCY420170801010202	0571/#	67
Y4	6008001	38079.53	0573	07/2017	08/01/2017	GLINCY420170801010202	0573/#	3
Y4	6008001	0.13	0573	07/2017	08/01/2017	GLINCY420170801010202	0573/#	9
Y4	6008001	68.91	0573	07/2017	08/01/2017	GLINCY420170801010202	0573/#	13
Y4	6008001	0.2	0573	07/2017	08/01/2017	GLINCY420170801010202	0573/#	21
Y4	6008001	697.06	0573	07/2017	08/01/2017	GLINCY420170801010202	0573/#	27
Y4	6008001	0.83	0573	07/2017	08/01/2017	GLINCY420170801010202	0573/#	35
Y4	6008001	192208.01	0573	07/2017	08/01/2017	GLINCY420170801010202	0573/#	51
Y4	6008001	14.82	0573	07/2017	08/01/2017	GLINCY420170801010202	0573/#	63
Y4	6008001	35526.14	0589	07/2017	08/01/2017	GLINCY420170801010202	0589/#	3
Y4	6008001	6253.54	0589	07/2017	08/01/2017	GLINCY420170801010202	0589/#	11
Y4	6008001	3.87	0589	07/2017	08/01/2017	GLINCY420170801010202	0589/#	15
Y4	6008001	3.9	0589	07/2017	08/01/2017	GLINCY420170801010202	0589/#	25
Y4	6008001	238.32	0589	07/2017	08/01/2017	GLINCY420170801010202	0589/#	29
Y4	6008001	8.29	0589	07/2017	08/01/2017	GLINCY420170801010202	0589/#	35
Y4	6008001	174600.92	0589	07/2017	08/01/2017	GLINCY420170801010202	0589/#	47
Y4	6008001	386.51	0589	07/2017	08/01/2017	GLINCY420170801010202	0589/#	61
Y4	6008001	22432.18	0594	07/2017	08/01/2017	GLINCY420170801010202	0594/#	3
Y4	6008001	3.47	0594	07/2017	08/01/2017	GLINCY420170801010202	0594/#	7
Y4	6008001	0.25	0594	07/2017	08/01/2017	GLINCY420170801010202	0594/#	9
Y4	6008001	21.98	0594	07/2017	08/01/2017	GLINCY420170801010202	0594/#	13
Y4	6008001	0.92	0594	07/2017	08/01/2017	GLINCY420170801010202	0594/#	21
Y4	6008001	101840.7	0594	07/2017	08/01/2017	GLINCY420170801010202	0594/#	27
Y4	6008001	0.18	0594	07/2017	08/01/2017	GLINCY420170801010202	0594/#	31
Y4	6008001	2627.59	0596	07/2017	08/01/2017	GLINCY420170801010202	0596/#	3
Y4	6008001	0.01	0596	07/2017	08/01/2017	GLINCY420170801010202	0596/#	5
Y4	6008001	16.81	0596	07/2017	08/01/2017	GLINCY420170801010202	0596/#	11
Y4	6008001	0.97	0596	07/2017	08/01/2017	GLINCY420170801010202	0596/#	15
Y4	6008001	8812.55	0596	07/2017	08/01/2017	GLINCY420170801010202	0596/#	19
Y4	6008001	28919.06	0597	07/2017	08/01/2017	GLINCY420170801010202	0597/#	3
Y4	6008001	8.71	0597	07/2017	08/01/2017	GLINCY420170801010202	0597/#	11
Y4	6008001	6165.95	0597	07/2017	08/01/2017	GLINCY420170801010202	0597/#	15
Y4	6008001	41.68	0597	07/2017	08/01/2017	GLINCY420170801010202	0597/#	25
Y4	6008001	536.12	0597	07/2017	08/01/2017	GLINCY420170801010202	0597/#	31
Y4	6008001	4709.78	0597	07/2017	08/01/2017	GLINCY420170801010202	0597/#	39
Y4	6008001	232600.26	0597	07/2017	08/01/2017	GLINCY420170801010202	0597/#	53
Y4	6008001	12.22	0597	07/2017	08/01/2017	GLINCY420170801010202	0597/#	71
Y4	6008001	39368.69	0672	07/2017	08/01/2017	GLINCY420170801010202	0672/#	3
Y4	6008001	139.81	0672	07/2017	08/01/2017	GLINCY420170801010202	0672/#	11
Y4	6008001	1236.64	0672	07/2017	08/01/2017	GLINCY420170801010202	0672/#	15
Y4	6008001	6.5	0672	07/2017	08/01/2017	GLINCY420170801010202	0672/#	27
Y4	6008001	429.57	0672	07/2017	08/01/2017	GLINCY420170801010202	0672/#	31
Y4	6008001	417.51	0672	07/2017	08/01/2017	GLINCY420170801010202	0672/#	39
Y4	6008001	298271.62	0672	07/2017	08/01/2017	GLINCY420170801010202	0672/#	53
Y4	6008001	339.56	0672	07/2017	08/01/2017	GLINCY420170801010202	0672/#	71
Y4	6008001	18825.13	0673	07/2017	08/01/2017	GLINCY420170801010202	0673/#	3
Y4	6008001	12.28	0673	07/2017	08/01/2017	GLINCY420170801010202	0673/#	11
Y4	6008001	1692.29	0673	07/2017	08/01/2017	GLINCY420170801010202	0673/#	15
Y4	6008001	0.82	0673	07/2017	08/01/2017	GLINCY420170801010202	0673/#	23
Y4	6008001	55.74	0673	07/2017	08/01/2017	GLINCY420170801010202	0673/#	29
Y4	6008001	477.18	0673	07/2017	08/01/2017	GLINCY420170801010202	0673/#	37
Y4	6008001	280973.02	0673	07/2017	08/01/2017	GLINCY420170801010202	0673/#	47
Y4	6008001	88.34	0673	07/2017	08/01/2017	GLINCY420170801010202	0673/#	61
Y4	6008001	39702.64	0682	07/2017	08/01/2017	GLINCY420170801010202	0682/#	3
Y4	6008001	0.07	0682	07/2017	08/01/2017	GLINCY420170801010202	0682/#	11
Y4	6008001	26.44	0682	07/2017	08/01/2017	GLINCY420170801010202	0682/#	15
Y4	6008001	13.62	0682	07/2017	08/01/2017	GLINCY420170801010202	0682/#	23
Y4	6008001	252.4	0682	07/2017	08/01/2017	GLINCY420170801010202	0682/#	27
Y4	6008001	11.39	0682	07/2017	08/01/2017	GLINCY420170801010202	0682/#	35
Y4	6008001	207166.11	0682	07/2017	08/01/2017	GLINCY420170801010202	0682/#	43
Y4	6008001	9.6	0682	07/2017	08/01/2017	GLINCY420170801010202	0682/#	51
Y4	6008001	50512.7	0688	07/2017	08/01/2017	GLINCY420170801010202	0688/#	3
Y4	6008001	45.87	0688	07/2017	08/01/2017	GLINCY420170801010202	0688/#	11
Y4	6008001	4390.87	0688	07/2017	08/01/2017	GLINCY420170801010202	0688/#	15
Y4	6008001	16.09	0688	07/2017	08/01/2017	GLINCY420170801010202	0688/#	27
Y4	6008001	500.96	0688	07/2017	08/01/2017	GLINCY420170801010202	0688/#	33
Y4	6008001	9400.94	0688	07/2017	08/01/2017	GLINCY420170801010202	0688/#	41
Y4	6008001	474319.13	0688	07/2017	08/01/2017	GLINCY420170801010202	0688/#	53
Y4	6008001	82.56	0688	07/2017	08/01/2017	GLINCY420170801010202	0688/#	71
Y4	6008001	26144.71	0694	07/2017	08/01/2017	GLINCY420170801010202	0694/#	3
Y4	6008001	0.13	0694	07/2017	08/01/2017	GLINCY420170801010202	0694/#	9
Y4	6008001	22.51	0694	07/2017	08/01/2017	GLINCY420170801010202	0694/#	11
Y4	6008001	2.23	0694	07/2017	08/01/2017	GLINCY420170801010202	0694/#	19
Y4	6008001	35.38	0694	07/2017	08/01/2017	GLINCY420170801010202	0694/#	23
Y4	6008001	5.85	0694	07/2017	08/01/2017	GLINCY420170801010202	0694/#	29
Y4	6008001	181029.44	0694	07/2017	08/01/2017	GLINCY420170801010202	0694/#	37
Y4	6008001	0.05	0694	07/2017	08/01/2017	GLINCY420170801010202	0694/#	43
Y4	6008001	54997.71	0751	07/2017	08/01/2017	GLINCY420170801010202	0751/#	3
Y4	6008001	5387.58	0751	07/2017	08/01/2017	GLINCY420170801010202	0751/#	11
Y4	6008001	254.96	0751	07/2017	08/01/2017	GLINCY420170801010202	0751/#	15
Y4	6008001	1.59	0751	07/2017	08/01/2017	GLINCY420170801010202	0751/#	25
Y4	6008001	222.94	0751	07/2017	08/01/2017	GLINCY420170801010202	0751/#	31
Y4	6008001	56.47	0751	07/2017	08/01/2017	GLINCY420170801010202	0751/#	39
Y4	6008001	231865.1	0751	07/2017	08/01/2017	GLINCY420170801010202	0751/#	55
Y4	6008001	174.85	0751	07/2017	08/01/2017	GLINCY420170801010202	0751/#	69
Y4	6008001	76275.73	0757	07/2017	08/01/2017	GLINCY420170801010202	0757/#	3
Y4	6008001	48.71	0757	07/2017	08/01/2017	GLINCY420170801010202	0757/#	11
Y4	6008001	22.97	0757	07/2017	08/01/2017	GLINCY420170801010202	0757/#	15
Y4	6008001	320.32	0757	07/2017	08/01/2017	GLINCY420170801010202	0757/#	21
Y4	6008001	63.82	0757	07/2017	08/01/2017	GLINCY420170801010202	0757/#	27
Y4	6008001	3.32	0757	07/2017	08/01/2017	GLINCY420170801010202	0757/#	35
Y4	6008001	143808.18	0757	07/2017	08/01/2017	GLINCY420170801010202	0757/#	41
Y4	6008001	7.45	0757	07/2017	08/01/2017	GLINCY420170801010202	0757/#	49
Y4	6008001	170375.91	0760	07/2017	08/01/2017	GLINCY420170801010202	0760/#	3
Y4	6008001	223.01	0760	07/2017	08/01/2017	GLINCY420170801010202	0760/#	11
Y4	6008001	14120.02	0760	07/2017	08/01/2017	GLINCY420170801010202	0760/#	15
Y4	6008001	130.03	0760	07/2017	08/01/2017	GLINCY420170801010202	0760/#	27
Y4	6008001	2041.97	0760	07/2017	08/01/2017	GLINCY420170801010202	0760/#	33
Y4	6008001	2325.54	0760	07/2017	08/01/2017	GLINCY420170801010202	0760/#	41
