20190109	10.167.59.2	N	57877	1211327099753
20190110	10.167.59.2	N	57090	1156461186288
20190111	10.167.59.2	N	57500	1162227576563
20190112	10.167.59.2	N	55219	1190262888698
20190113	10.167.59.2	N	52728	1175946297782
20190114	10.167.59.2	N	54764	1125128708039
20190115	10.167.59.2	N	54566	1033045544502
20190116	10.167.59.2	N	57192	1075645927318
20190117	10.167.59.2	N	59423	1184211026929
20190118	10.167.59.2	N	55961	1165603299982
20190119	10.167.59.2	N	56549	1220497332980
20190120	10.167.59.2	N	54392	1095272192248
20181221	10.171.59.2	N	33394	808931913594
20181222	10.171.59.2	N	58794	1665410434940
20181223	10.171.59.2	N	56652	1655405495004
20181224	10.171.59.2	N	56034	1614429123285
20181225	10.171.59.2	N	55816	1536544348337
20181226	10.171.59.2	N	55920	1585575541522
20181227	10.171.59.2	N	56527	1569275412880
20181228	10.171.59.2	N	55470	1490465176909
20181229	10.171.59.2	N	55102	1645988418926
20181230	10.171.59.2	N	55565	1643308630186
20181231	10.171.59.2	N	53348	1529750127754
20190101	10.171.59.2	N	52687	1434259817250
20190102	10.171.59.2	N	53693	1496359818106
20190103	10.171.59.2	N	55779	1583558508810
20190104	10.171.59.2	N	56372	1628415892741
20190105	10.171.59.2	N	55341	1732022389179
20190106	10.171.59.2	N	55514	1726213260058
20190107	10.171.59.2	N	58268	1526774563792
20190108	10.171.59.2	N	62358	1631309188970
20190109	10.171.59.2	N	60943	1815379929650
20190110	10.171.59.2	N	61118	1712342316039
20190111	10.171.59.2	N	60535	1729550446564
20190112	10.171.59.2	N	58970	1733188521481
20190113	10.171.59.2	N	54534	1759314125146
20190114	10.171.59.2	N	58101	1651099627116
20190115	10.171.59.2	N	57701	1472393899611
20190116	10.171.59.2	N	58614	1606270502820
20190117	10.171.59.2	N	63088	1704628096106
20190118	10.171.59.2	N	61254	1679399083063
20190119	10.171.59.2	N	59606	1792926885500
20190120	10.171.59.2	N	57916	1572405934900
20190108	10.174.112.122	N	1	87
20190106	10.175.112.122	N	1	0
20181230	10.32.120.34	N	1	39352
20190112	10.32.120.34	N	5	68590585
20181221	10.33.59.2	N	66547	964955082081
20181222	10.33.59.2	N	106617	1673679307189
20181223	10.33.59.2	N	94166	1625004204315
20181224	10.33.59.2	N	100401	1606086762556
20181225	10.33.59.2	N	89762	1601676182879
20181226	10.33.59.2	N	92587	1551583991325
20181227	10.33.59.2	N	93180	1591379403799
20181228	10.33.59.2	N	95530	1607287126006
20181229	10.33.59.2	N	97276	1665840339081
20181230	10.33.59.2	N	87965	1617175401924
20181231	10.33.59.2	N	95083	1623195518048
20190101	10.33.59.2	N	93543	1496984181173
20190102	10.33.59.2	N	94318	1599902701562
20190103	10.33.59.2	N	100907	1607428990446
20190104	10.33.59.2	N	101270	1706739482704
20190105	10.33.59.2	N	99301	1707788615440
20190106	10.33.59.2	N	92074	1629855937896
20190107	10.33.59.2	N	99506	1557265768311
20190108	10.33.59.2	N	103927	1565643917096
20190109	10.33.59.2	N	105284	1715031553301
20190110	10.33.59.2	N	100391	1767343244888
20190111	10.33.59.2	N	100430	1694519904438
20190112	10.33.59.2	N	87597	1959903406466
20190113	10.33.59.2	N	72520	1767316035515
20190114	10.33.59.2	N	89904	1701736167263
20190115	10.33.59.2	N	96614	1407045458539
20190116	10.33.59.2	N	99573	1610152013543
20190117	10.33.59.2	N	97624	1716871179726
20190118	10.33.59.2	N	99830	1640935608855
20190119	10.33.59.2	N	94429	1744589322897
20190120	10.33.59.2	N	86839	1552627980200
20181221	10.39.59.2	N	45159	646631579987
20181222	10.39.59.2	N	77042	1109988377277
20181223	10.39.59.2	N	66441	1091713446758
20181224	10.39.59.2	N	70345	1092219322014
20181225	10.39.59.2	N	66662	1096634094576
20181226	10.39.59.2	N	65537	1058229670084
20181227	10.39.59.2	N	65395	1097243157435
20181228	10.39.59.2	N	67404	1123456239683
20181229	10.39.59.2	N	70331	1113215042124
20181230	10.39.59.2	N	62246	1155832535236
20181231	10.39.59.2	N	65016	1090768845833
20190101	10.39.59.2	N	70480	1063703002404
20190102	10.39.59.2	N	66477	1119707982315
20190103	10.39.59.2	N	70264	1048474078907
20190104	10.39.59.2	N	69594	1170529326182
20190105	10.39.59.2	N	70758	1243494043151
20190106	10.39.59.2	N	64878	1209680386549
20190107	10.39.59.2	N	67315	982485241346
20190108	10.39.59.2	N	72501	1039830808028
20190109	10.39.59.2	N	73874	1044639070156
20190110	10.39.59.2	N	72688	1122969751243
20190111	10.39.59.2	N	68295	1073409011911
20190112	10.39.59.2	N	63056	1304927879668
20190113	10.39.59.2	N	55215	1213550367985
20190114	10.39.59.2	N	62254	1090734649190
20190115	10.39.59.2	N	65175	938724788325
20190116	10.39.59.2	N	67769	1033848833866
20190117	10.39.59.2	N	67565	1100249015097
20190118	10.39.59.2	N	70069	1071453686529
20190119	10.39.59.2	N	66904	1226105134313
20190120	10.39.59.2	N	66947	1116502960908
20181221	10.40.61.238	N	42329	422181729813
20181222	10.40.61.238	N	62352	712094791082
20181223	10.40.61.238	N	55844	650455148084
20181224	10.40.61.238	N	53760	612540130968
20181225	10.40.61.238	N	47112	634824862945
20181226	10.40.61.238	N	51767	626356020265
20181227	10.40.61.238	N	54567	660709265909
20181228	10.40.61.238	N	53819	672073799312
20181229	10.40.61.238	N	56084	664567022164
20181230	10.40.61.238	N	46537	728444795761
20181231	10.40.61.238	N	53268	709118715128
20190101	10.40.61.238	N	49908	616199433019
20190102	10.40.61.238	N	55145	647886473088
20190103	10.40.61.238	N	56255	736040885030
20190104	10.40.61.238	N	60745	762705492851
20190105	10.40.61.238	N	52180	734191998042
20190106	10.40.61.238	N	49766	683033029154
20190107	10.40.61.238	N	53285	653420689567
20190108	10.40.61.238	N	54159	686619282973
20190109	10.40.61.238	N	55250	702669622408
20190110	10.40.61.238	N	60400	720207530340
20190111	10.40.61.238	N	55663	718661050894
20190112	10.40.61.238	N	46903	710539257163
20190113	10.40.61.238	N	41390	693720883099
20190114	10.40.61.238	N	50232	663344337093
20190115	10.40.61.238	N	52777	605084117809
20190116	10.40.61.238	N	57644	714900872830
20190117	10.40.61.238	N	53746	734752770447
20190118	10.40.61.238	N	54249	716393100855
